"","date","Same","Kigoma","Songea","Kumasi","Accra.KIA","Akuse","Ho","Takoradi","Bole","Asamankese","Musoma","Mtwara","Nsawam","Axim","Akim.Oda","Akatsi","Yendi","Wenchi","Koforidua","GilgilKwetu","Tema","Dodoma","Mbeya","Pokuase","Tamale","Babile","Begoro","Lake Manyara","K"
"858",1999-08-17,19,2,0,19.1,17.1,96.2,56.6,61.9,26.3,170.7,0,2.1,32.1,33.1,84,3.7,61.9,62.6,66.6,3.6,4.8,0,0,56.8,66.6,55.7,58.3,0,0
"859",1999-08-24,0,0.6,0,95,2.3,10,38.1,31,110.5,39.8,1.6,0,31.6,7.9,57.6,5.3,76,41.2,86.4,50.3,0.4,0,3.8,10.5,30.6,74.1,62.4,4,0
"860",1999-08-31,0,25.4,2.7,22.7,14.3,3.5,28.2,10.1,126.8,24.4,1.8,0,47.7,13.4,19.1,17.4,45.3,41.3,13.8,22.9,18.8,0,0,14.4,137,110.2,9.2,0,0
"861",1999-09-07,0,5.5,0,32.8,4.5,2.3,38.3,0.8,72.3,4.1,3.2,1.4,6.4,6,2.5,4.7,77.2,22.7,2,7.9,0.3,0,0,8.2,47.4,75.5,6,2.3,0
"862",1999-09-14,0,0,0,66.6,8.5,74.4,189.7,4.7,49.7,33,8.3,13.9,8.4,6.6,37.3,42.7,34.8,25.6,121.4,12.8,8.8,0,0,15.3,65.1,64.3,33.6,4.6,0
"863",1999-09-21,2.2,10.5,0,11.1,3.3,0,34.9,9.5,30.7,31.2,5.1,8,4,15.2,18.3,0,22.2,8.9,43.6,10.9,0.6,0,2.1,5.6,17.3,24.4,36,0,37.3999996185302
"864",1999-09-28,0.5,5.7,0,46.6,1.8,17.8,38.2,6.2,14.8,10.3,6.5,0,3.8,12.6,10.4,16.1,100.3,34.1,65.7,4.5,1.3,0,0,11.2,50.2,20.5,82.6,0,8.69999980926514
"865",1999-10-05,5,20,2.8,8.8,14.9,19.6,9.5,24.6,27.8,11,15.2,1.1,20.3,14.5,7.9,14.9,76.3,31,34.2,22.1,13.8,0,0,34.8,60.4,19.8,20.4,7.1,57.6000003814697
"866",1999-10-12,0.7,20.1,0,49.8,0.9,0.4,26,0.2,31.1,17.5,24.2,0,47.5,49.1,41.5,19.1,40.9,48,17.2,19.6,2.8,0,0,3,81.1,35.3,20.9,0,0
"867",1999-10-19,0,0,0,68.1,9.2,17,78.6,24.2,0.3,39.7,0,0,33.3,106.4,70.5,21.7,0,41.5,63.5,8.1,11.8,0,0,26,0,0,45.3,0,0
"868",1999-10-26,0,10.4,0,33,0,26.9,55.9,3.8,2,26.5,19.8,0,108.3,6.8,43.6,0.9,6.4,36.7,9.8,19.6,0,0,3.1,0,0.7,6.9,37.3,25.3,0
"869",1999-11-02,0,28.3,0,10.9,0,8.8,45.1,0.9,1.5,31.3,43.3,0,29.8,16.1,40.2,4.6,0,18.4,42.7,62.5,0,0,0,0,0,0,0,5.4,11.3000001907349
"870",1999-11-09,54.2,62.6,10,0.3,8.4,42.6,24.8,71.6,0,25.9,48.5,23.1,51.5,48.4,2.8,3.1,0,30.3,66.6,1.8,2.3,0,6.4,50.5,1.7,0,0,63.5,54.2999992370605
"871",1999-11-16,22.7,15.1,0,17.5,0,31.9,38.9,0,0,25.4,10.1,28.1,22.4,10.1,24.5,6.5,0,34.2,22.4,17.4,4.7,0,0.7,0,0,1,8.5,111,40.2000007629394
"872",1999-11-23,113.8,43.6,0,10.3,0,9,25,16.9,0,35.4,40.1,0,44,74.6,17.5,2,0,0,0.6,3.3,0,0,5.1,40.3,0,0,58,55.5,61.8000011444092
"873",1999-11-30,0,6.2,0,0,0,2.6,0,1,0,0,38.5,0.2,1.3,31,0.4,10.4,0,0,0,41.4,3.1,0,3.6,0,0,0,0,23.2,16.0999999046325
"874",1999-12-07,0.7,83.4,50.4,0,2.4,5,0,4.4,0,0,0,17.2,0,39.8,0,2,0,0,0,21.6,0.3,49.6,65.1,4.8,0,0,0,8.3,59.1000008583069
"875",1999-12-14,9.3,33.8,20.3,0,0,0,0,15,0,5.6,29.9,39.9,0,12.2,0,0,0,0,0,0,0,63.1,59.5,9.2,0,0,0,71.7,46.0999994277954
"876",1999-12-21,10.1,27.6,9.8,0,0,0,0.5,0.1,0,9.1,21.3,15.2,0,9.8,0,4.3,0,0,0,3.8,0,2.1,3.4,0,0,0,0,26.3,23.9000000953674
"877",1999-12-28,5.3,30.1,66.9,7.7,0.4,0,0,18.1,37.1,0,12.6,52.8,29.4,41.2,0,0,0,0,0,7.4,0.1,0,68,0,18.3,18.8,0,18.8,34.7000000476837
"878",2000-01-04,0,35.6,48.9,0,0,0,6,0,0,0,13.7,26.9,0,0,0,0,0,0,0,0,0,109.5,40.6,0,0,0,1,0,30.5999999046326
"879",2000-01-11,0,4.6,97.6,49,0,24.1,12.1,1.5,0,44,22.2,4.8,12,5.1,5.5,0,0,0.6,4,0,0,2.8,31.9,5.9,0,0,52.4,25.5,50.4000005722046
"880",2000-01-18,0,71.7,7.7,5.7,0,4.7,30,0,13.7,6.6,31.7,0,0,0,4.7,0,5.6,9.1,0,2.1,0,0,6.9,0,41.7,0,0,30.6,27.7999992370606
"881",2000-01-25,0,6.8,11.1,0,0.3,0,0,7.6,0,2.8,4.9,42.2,0,28,0,0,0,39.5,0,0,0,1.2,16.6,1.4,0,0,0,4.3,13.8999998569489
"882",2000-02-01,0,7.5,29.3,0,0,0,0,0,0,0,7.5,2.9,0,0,0,0,0,0,0,0,0,31.5,61.7,0,0,0,0,21,20.6999994516373
"883",2000-02-08,0.4,7.9,37.4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,13.3,74.6,0,0,0,0,14.5,24.2999997138977
"884",2000-02-15,0,6.4,8.5,0.8,0,0,10.6,0,0,0,0,57.4,0,0.4,0,0,0,0,2.3,0,0,8.2,12,0,0,0,0,0,35.3000004291534
"885",2000-02-22,0,49,87.5,6.4,0,25.8,0,0,0,68.8,3.5,0,15.8,10.9,10,2.7,0,0,17.4,0,0,30.7,26.6,3.9,0,0,0,10.5,29.199999332428
"886",2000-02-29,22.2,12.2,38.5,0,0,0,0,0,0,1.5,15.5,39,0,8.1,0,0,0,0,0,0,0,113.5,28.6,0,0,0,0,4.2,41.800000667572
"887",2000-03-07,0,19.7,34.2,0,0,0,0,0,0,0,20,152.6,0,12.7,0,0,0,0,0,0,0,60.3,56.5,0,0,0,0,24.6,42.8000001907348
"888",2000-03-14,55.1,29.4,49.8,69.9,10.4,1.9,17.1,22.9,45.7,140.2,12.5,93.4,62,8.3,46.7,5.3,12.1,9.4,11.1,0,19.6,0.6,39.1,20.1,37.4,0,115,6.6,21.7999999523163
"889",2000-03-21,26.2,29.8,58.6,40.6,48.8,12.8,28,45.1,1,12,1.6,45.3,258,15,4,57.8,2.4,4.9,10.2,0,10.4,1.6,87.1,19.5,1.1,3.3,3.2,7.1,34.9999995231629
"890",2000-03-28,4.6,82.7,9,15.1,2.2,47.3,39.1,60.1,12.8,3.6,1.1,40.1,6.9,3.7,38.9,4.4,0,18.5,25.8,0,0,6.5,10.7,25.7,0,0,22.5,39.3,53.1999998092651
"891",2000-04-04,23.5,61.5,69.2,73.8,3.5,33.2,23.1,57.9,13.2,38.6,48.5,0.3,53.9,67.5,13.3,15.2,47.4,34.3,1.3,17.2,21.4,24.2,54.6,9.3,10,70.6,7.2,78.8,39.7999992370606
"892",2000-04-11,0.3,7.4,41.4,23.3,21.5,23.4,8,25.3,37.6,15.8,16.5,43,23.4,23.6,4,32.7,0.4,43.2,45,3.8,17.3,1.8,4.5,25.9,10.6,1.8,40.9,22.5,51.8999996185303
"893",2000-04-18,2.2,5.3,2.4,25,0,40,62.7,1.6,9.9,30.4,6.2,3.6,20.7,52.8,0.9,18.7,20.9,65.5,27.9,3.3,0.5,0,0.4,0,15.1,26.9,27.8,0.8,62.1000013351441
"894",2000-04-25,40.8,40.2,6.8,69.1,14,0.8,55.3,0.2,4.1,10.4,28.9,0,2.4,33.7,33.3,53.8,36.5,9.2,6.2,23.6,23.6,0,4.8,33.9,10.9,30.7,0,18.5,40.1000003814697
"895",2000-05-02,26.2,3.9,9,55.6,42.5,0,7.9,0,15.9,16.3,15,48.5,0,9.2,12.4,5.3,2,27.9,37,15,8.7,0.4,0,15.3,12.1,4.6,18.4,26.3,22.7000007629395
"896",2000-05-09,0.5,0,2.4,34.8,3.4,55.2,90,15.6,7.4,74.6,40.7,6.4,29.2,45.5,0.3,36.4,16.8,2,1.5,25.4,22.2,0,0,17.7,56.5,61.8,24.2,5.9,0
"897",2000-05-16,0.7,5.6,0,30.2,53.2,105.4,11.3,50.4,62.4,29.7,14.4,0,26.5,16.1,29.8,33.8,12.2,18.4,5.3,8.7,60.6,0,0,48.5,3.5,34.2,62.5,2.6,0
"898",2000-05-23,0,23.8,0,27.9,12.6,19.1,78.2,90,69.9,70.8,3.8,0,99.3,171.6,46.7,58.1,43.2,54.7,39.6,12.9,31.4,0,0,38.6,16,48.1,17.1,0,25.6000003814697
"899",2000-05-30,0.6,0,0,90.5,63.9,40.3,50.4,121.3,35.8,37.8,0,0,94.5,231.4,32.2,48.3,29.6,108.5,104,1.5,32.6,0,0,96.8,83.4,48.3,26.4,0,0
"900",2000-06-06,1.9,0,0,49.6,0.2,23,15.2,6.9,26.6,36.9,0.8,0.5,30.3,44.4,19.7,47.3,18.5,40.8,30.8,60.2,0,0,0,0,39.6,12.7,0,7.2,0
"901",2000-06-13,35.6,0,1,105.9,0.9,35.2,44.8,22.3,33.6,47.1,1.7,21.2,39.1,119.7,84.8,10.5,37.5,83.9,22.6,0.8,0.5,0,0,3.3,16.6,29.5,78.1,13.7,0
"902",2000-06-20,2.6,3.4,0,121.2,43.3,24.6,8.1,145.1,64.8,67,16.4,2.7,56.3,84.1,67.3,29,77.2,84.8,63.7,25,3.3,0,0,86.4,141.9,45.7,74.5,1.7,0
"903",2000-06-27,0,0,0,39.5,17.2,62.8,16,54.7,0.8,36.8,15.5,0,17.5,130.7,28.1,19.1,27.5,10.1,29.4,22.6,33.6,0,0,20.4,16.1,55.9,35.5,0,0
"904",2000-07-04,0,0,0,46.1,0,9.2,71.4,0.1,45,21.2,4.9,0,13.9,1.8,29.7,0,16.6,44.4,11.5,48.3,0,0,0,2,23.5,18.5,101.3,0,0
"905",2000-07-11,0,0,0,40.7,1,45.6,3.4,0,60.5,0.5,3.4,0,6,0,1.7,0.3,36,16.8,13.9,24.9,0.5,0,0,3.1,6.7,49.7,12.9,0,0
"906",2000-07-18,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0.2,0,3.5,0,0,41.6,0,0,0,0,0,45.4,0,0,0
"907",2000-07-25,1.1,2.4,0,53,12.2,41.5,92.4,9.7,53.5,33.8,6.4,26.7,7.9,19.6,203.4,25.6,45.2,108.2,108.3,21.6,42.2,0,0,0,23.9,46,61.7,1.4,0
"908",2000-08-01,40.7,0,3.1,10.8,10.2,2.4,16.4,6.4,46.4,12,6.4,6.1,6,5.5,4.9,10.7,99.2,29.8,3.7,0,4.1,0,0,3.1,83.1,33.3,22.8,6.6,0
"909",2000-08-08,0,0.8,0,36.8,0,0.4,21.4,3.9,75.3,23.1,25.6,0,0,4.5,20.3,78.9,97,32.9,49.5,35.6,0,0,0,0,7.9,113,34.9,1.4,0
"910",2000-08-15,0,1,0,13.6,0.9,0,4.4,0,31.8,11.6,5.8,0,68.3,0,11.1,0,90.8,0,7.7,36.1,0,0,0,11,6.8,107.6,1.5,0,0
"911",2000-08-22,0,0,0,2.1,0.8,46.9,38.6,17.4,20.2,12.3,0,4.4,34.7,24.8,37.9,12.1,74.8,0.5,86.6,7.6,0.1,0,0,3.8,8.1,3.3,60.2,0,0
"912",2000-08-29,11,0,0,29.5,1.2,0,3.6,11.6,19.3,1.5,2.6,6.1,0,16.7,11.8,0.3,34.6,11.4,0.9,31,0,0,0,0,13.2,36,64.4,0.8,0
"913",2000-09-05,0,0,0,6.7,1.7,4.9,109.9,12.2,51.9,14.5,7,1,0,15.5,27.8,4,54.2,32.6,6,2.1,0.9,0,0,0,57.9,57.1,37.5,1,18.2000007629395
"914",2000-09-12,6.6,0,0,39,5.8,125.7,55.1,11.5,52.3,30.3,2.1,3.1,6.5,2.3,34.4,1.3,38.6,8.1,31.5,9.2,2.1,0,0,5.3,97.7,64.5,5.1,11.4,0
"915",2000-09-19,0,5.3,0,54.6,0.1,15.8,17.1,1.2,82.8,81.8,3.6,9.1,26.2,11.8,55,1.6,117.8,17.2,12.8,11.5,0.4,0,0,1.3,32.6,72.9,28.7,0,7.90000009536743
"916",2000-09-26,2.1,27.4,0,26.9,0.3,71.2,6.7,3.2,83.9,11.7,28.2,8.8,56.8,1.3,1.2,47.4,68.9,43.3,9.8,4.4,6.7,0,0,24.4,68.2,60.5,45,0,0
"917",2000-10-03,0,11.3,0,19.4,0.2,33.3,16.6,2.7,14.6,12.8,13.1,0,0,5.6,21.1,1,58.4,10.4,83.1,9.7,0,0,0,1.6,6,32.8,24.2,0,43.7999992370605
"918",2000-10-10,0,12.1,0,8.2,0,5.3,3.1,0,36.8,44,18.8,1.5,19.1,2.3,1.4,0,27.9,6.9,7.5,3.9,0,0,0,45.8,45.6,17,12.2,0,27.5
"919",2000-10-17,0,43.6,0,32.5,0,0.5,20.5,22.4,35.5,20.1,50.2,2.7,9.8,10.1,19.5,1,9.1,86.9,37.1,50.1,0,0,0,0,12.5,23.6,64.7,25,22.2999992370605
"920",2000-10-24,0,9.4,0,49.2,36.6,54.6,64.6,17,0,31,0,4.2,36.4,40.9,24.3,130,0,12.8,68.2,17.1,33.2,0,0,61.9,0,0,51.1,0,13
"921",2000-10-31,0,27.2,0,0,0,18.2,16.2,0,2.1,19.6,39.1,0.8,33.6,0.4,55.5,30.1,0,55.7,33.9,27.3,0,0,19.7,12.7,0,0,16.1,7,41.1999988555909
"922",2000-11-07,0,34,0,9.3,0,10.6,1,2.5,0,13.5,1.6,1.3,0,3.3,42.4,2.3,0,3.8,23.3,17.8,0,0,1.6,13.9,0,0,0,1.5,37.6999998092651
"923",2000-11-14,28.6,29,22.5,42.6,25.9,0,2.7,27.7,16.8,25.7,34.1,46.4,33.6,1,8,40.9,0,0,46.5,38.8,25.7,23.5,49.7,26.6,0,0,72.9,60.3,51.6000013351441
"924",2000-11-21,28,58.2,88.6,25.9,0,12.1,0,0,5.4,5.6,26.4,28,11.8,9.3,20.2,15,0,0,2.8,36,0,36.9,92.7,1.9,0,0,0.9,63.7,40
"925",2000-11-28,30.6,45.7,26.9,0,0,0,0,0,0,0,25.5,40.2,0,58.2,11.3,2.2,0,0,0,0.3,0,26.8,65,0,0,0,0,29.3,21.4999995231628
"926",2000-12-05,0.2,65.4,76.9,0,55.4,0,0,86.9,0,6.1,30.2,0,6.3,16.7,9.5,0,0,0,0.8,10.4,0.9,9.7,55,1.5,0,0,0,4.9,44.3999991416932
"927",2000-12-12,14.7,31.5,17.4,0,0,0,0,0,0,0,31,22.6,0,0,0,0,0,0,0,9.6,0,99.2,38.9,0,0,0,0,48.2,76.6999998092651
"928",2000-12-19,8.6,37.5,24.3,0,21.6,25.2,40.2,1.4,0,0.8,37.1,45.1,13.9,0.7,0,7.1,0,0,3,0,14.4,36.9,29.3,42.2,0,0,4.9,54.2,22.900000333786
"929",2000-12-26,0,28.1,122.4,0,0,0,1.6,63.9,0,9.9,11.5,62.2,0,34.1,1.9,0,0,0,1.5,0,0,108.3,102.4,21,0,0,0,28.8,17.1999999284744
"930",2001-01-02,33.5,6.3,182.8,0,0,0,0,0,0,0,3.6,16.6,0,0,0,0,0,0,0.6,19.6,0,31.3,73.2,0,0,0,1.2,79,32.700000166893
"931",2001-01-09,44.8,46.4,18.3,0,2.6,0,0,0,0,0,38.1,129.1,0,0,0,0,0,0,48.8,4.8,0.6,77.2,100,0,0,0,0,44.4,31.1000001430512
"932",2001-01-16,5.3,48.1,19.7,0,0,0,0,0,0,0,16.8,16,0,0,1,0,0,0,43,3,0,101,113,0,0,0,0,19.7,29.8999998569488
"933",2001-01-23,38.3,37.7,28.5,0,0,0,0,0,0,0,60.3,135.2,0,0,0,0,0,0,0,52.4,0,74.4,131.9,0,0,0,0,24.3,12.2999997138977
"934",2001-01-30,11.4,7.1,5.8,21.5,0,0,10.5,8.3,0,2,1.9,41.3,48.2,5.8,0,0.1,0,0,40.5,0,0,45.8,14.7,26.8,0,0,1.5,8.7,16.9000000953674
"935",2001-02-06,1,37.3,64,0,0,0,0,0,0,0,29.4,27.4,0.5,5.4,0,0,0,0,0,8.1,0,22.8,59.9,0,0,0,0,35.6,16.799999833107
"936",2001-02-13,0,36.8,23.4,0,0,0,0,0,0,0,3.8,74.6,0,0,0,0,0,0,0,0,0,0,22.7,0,0,0,0,11.3,23.2999999523163
"937",2001-02-20,1.2,5.7,20.9,0,0,1.4,17.5,14.1,0,1.3,7.2,9.4,27.5,27.5,0.4,0,0,0,16.2,0,0,0,11.2,19.3,0,0,2.8,3.4,24.1000001430511
"938",2001-02-27,3,50.2,25.6,13.1,31.3,11.2,18.2,27.1,0,31.7,0,3.8,16.3,28.2,30.3,68.1,0,4,18,0,28.4,2.2,8.7,29.1,0,0,66.5,7.4,39.7000002861023
"939",2001-03-06,12.9,29.5,121.7,97,15.2,15.1,37.5,0,0,21.8,7.5,32.6,50.9,64.3,20.1,8.6,0,0,27.3,61,0.8,21.6,54.1,15.7,0,0,22.5,13.7,11.3000001907349
"940",2001-03-13,0,17.8,59,54.7,25.6,0,69.2,12.1,7.3,64.7,11.3,99.5,4.5,67.4,75.4,2.2,0,26.7,31.4,0.9,0,0,3.3,20,0,0,71.2,15.9,41.0999994277954
"941",2001-03-20,14,31.4,37.8,36.1,18.1,19.8,2.9,0,0,38.4,40.2,33.8,8.1,46.7,24.9,3.6,0,19.5,0.6,39.1,0,1.2,17,10,0,0,29.4,89.4,33.1000006198883
"942",2001-03-27,13.3,26.5,66.2,50.9,0,0,41.9,0,13.3,9.7,33.1,81,0.9,13.6,45.9,1.2,0,30.3,38,47.8,0.3,30.9,20.7,0,0,36.8,4.7,53.8,32.9000005722046
"943",2001-04-03,68.9,39.6,6.1,24.1,27.1,5.4,19,1.9,18.9,18.8,24.8,6.8,0,13.2,28.1,39.6,1.9,13.2,28.7,91.8,28.5,73.7,40.1,4,50.5,0,0,39.8,100.000000953674
"944",2001-04-10,11.8,17.4,7.1,9.9,16.1,12,39.6,13.6,56,56.4,12.9,37.8,40.2,10.9,40.1,4.8,38.2,67.1,83.4,18,38.9,0.4,19.7,31.8,7.7,5.6,0,24.1,27.1000003814697
"945",2001-04-17,16.9,59.2,23,26.9,26.2,38.9,14.7,50.5,41,128.3,47.8,74.8,63.6,50.6,53.2,29.1,7.1,29.6,23,5.8,36.9,2.4,34.2,30.2,9.1,5.1,0,20.5,21.3999996185303
"946",2001-04-24,29.4,16,0.8,70.4,71.1,2.6,16.6,108.9,27.6,22.6,10.2,3.2,20.2,60.2,21.7,43.6,12,24.6,1.5,58.7,64.2,0,1.6,43.5,64.1,0,0,19.3,0
"947",2001-05-01,2.4,10.2,0,52.2,63.5,0.6,28.5,0,6.3,4.3,10.3,0,1.6,1.9,6.2,8.5,86,0.7,6.6,35.4,32.5,0,11.8,0,48.7,25.6,34.6,25.6,41.4999990463257
"948",2001-05-08,3.8,7.3,0,6.6,7,16.6,60.5,76.4,20.1,20.3,1.7,0,32.9,65.4,17.4,11.3,24.3,13.3,35.9,2.8,3.1,0,4,20,7.9,0,5.5,0,13.8000001907349
"949",2001-05-15,3.3,14.1,4,34,71.6,42.5,59.1,80.5,5.2,44.6,11.9,11,25.4,96.9,10.8,44.2,24,111.3,31.6,13.2,73.8,0,0.4,83.7,4.2,40.2,24.2,0,0
"950",2001-05-22,5.5,14.6,16.4,2.5,52.2,51.6,39.1,71.8,35.2,19.3,23.3,0,24.1,65.8,29.9,60.6,2.1,36.5,62.8,15.2,100,0,7.9,29,17.2,11.4,77.7,5.4,25.6000003814697
"951",2001-05-29,0,5.3,0,18.7,27.8,33.3,9.6,77.8,42.6,34.3,49.9,0,21.6,242.8,37.5,57.6,11.3,12.8,68.4,17.5,30.3,0,0,59.5,14.4,46.2,77.3,11,0
"952",2001-06-05,0,0.3,0,53.3,46.4,14.6,4.1,36.7,5.8,10.9,9.4,0,11.1,68.5,28,33.1,13.4,20.3,235.9,37.5,33.3,0,0,1.3,2.4,40.2,9.5,6.6,0
"953",2001-06-12,0,0,0,16,77.1,21.3,50.5,46.8,20.3,61.5,0.7,0,53,20.7,84.1,99,26.9,23.9,21.2,19.8,74.9,0,0,104.8,18.2,17.8,36.6,0,0
"954",2001-06-19,61.2,0,0,24.2,14.8,51,85,12.2,125,48.1,3.4,0,187.8,77.9,75.6,48.5,87.4,59.3,36.7,1.3,26.8,0,0,48.4,40.6,31.2,40,0,0
"955",2001-06-26,1.4,0,0,49,108.4,54,23.2,76.1,15.3,39.6,0,3.6,31.1,136,68,43.7,20.7,48.7,51.8,18.1,3.2,0,0,23.5,21.7,18.8,92.9,0,0
"956",2001-07-03,0,0,0,35.4,2.4,48.7,38.9,136.8,0.3,12.6,9.8,0.8,43.8,202.7,8.7,0.2,67.3,8.9,29,3.6,2.1,0,0,13.9,21.6,36.4,24.8,0,0
"957",2001-07-10,0,0,0,38.4,2.5,0,8.9,33.8,9.8,21,1.2,0,6.9,23.7,31.4,8.7,1.5,6.2,13,51.3,1,0,0,6.8,37.6,10.4,110.5,0,0
"958",2001-07-17,0,17.6,0,30.7,11.4,0,15,12.3,32.7,9.4,36.2,0,11.9,23.9,2.2,0.9,35.5,20.7,5.3,42.2,2.3,0,0,19,79.3,44.4,89.6,5.9,1.60000005364418
"959",2001-07-24,0,0,0,7.9,0,0,0.7,7.1,35.1,4.4,4.5,2.8,2.9,3.9,0.9,9.6,25.9,6.8,3.3,32.3,0,0,0,0,27.1,34.2,4.8,2.6,0
"960",2001-07-31,0,0,0,0.1,0,0,1.1,0,15.9,1.8,9.5,7.7,0,3.7,0.5,0.1,34.7,0,0,42.6,0,0,0,0,6.2,15.2,8.3,0,0
"961",2001-08-07,0,6.6,0,30.5,0,0,63.3,0.1,49.8,0.5,23.3,0,0.9,1.1,0.9,0.1,86.2,45.2,7.2,35.6,0,0,0,0,22.3,51.5,13.3,6.8,0
"962",2001-08-14,0,0.7,0,2.4,1.3,1.6,2.7,4.8,1.2,11.9,25.3,0,8.6,5.3,5.2,1,14.2,0,6.4,8.2,2.3,0,0,10.5,6.6,52.6,18.5,0.9,0
"963",2001-08-21,0,0,0,6,0.5,0,29.6,12,13,21.9,1.4,0,6.3,18.8,4.5,1.6,116,1.2,9.4,3.6,0,0,0,7.9,76.5,105.4,16.7,0,0
"964",2001-08-28,0,0,0,9.6,1.8,0,0,3,14.3,13.5,7,2.2,4.2,1.6,14.7,0,11.9,0,8.6,11.4,13.7,0,0,7.2,21.1,94.2,8.8,0,0
"965",2001-09-04,0,0,0,67.4,40.6,27.5,70.4,0.2,43.7,14.3,5.8,5,26.9,1.7,28.1,26.6,109.6,30.4,44.2,40.4,59.1,0,0,20,46.7,25.2,92.7,0,0
"966",2001-09-11,0,6.8,1.3,43.6,15.2,65.6,54.1,2.1,38.8,21.6,26.1,0,15.9,2.6,25.2,40.9,11.6,72.4,27.8,8.6,19.2,0,8.6,25.1,6.9,42.7,19.9,4.3,0
"967",2001-09-18,0.2,0,0,82.1,17.9,34,40.4,3.3,71.3,14,44.5,0,25.6,33.1,19.3,11,88.1,61.8,16.5,23.2,17.5,0,0,12.6,99,52.3,123.4,3,13.3999996185303
"968",2001-09-25,0,18.3,0,23.8,11.4,17.9,20.1,6.3,63,29.7,18.7,0,28,9.1,15.6,31.7,64.7,20,3,5.8,9.9,0,0,20.6,18.2,33.5,47.5,0,13.5
"969",2001-10-02,0,23.5,0,27.8,0,0,15,0,7.5,16.3,14.2,36.6,0,0,19,0,15.7,73.9,6,9.2,0,0,1.6,0,6,45,4.5,19.7,0
"970",2001-10-09,0,39.4,0,22.7,0,1.8,14.3,3.6,31.1,32.6,1.8,15.1,21.7,3.4,24,17.4,8.9,58.9,44.7,5.6,0,0,0,0,5.6,12.2,27.5,0,20.5
"971",2001-10-16,0,0,0,19.9,1.7,31.2,21.1,17.4,0,44.7,4.7,4.7,36.7,27.6,56.3,8.2,5.5,9.4,9.4,3.6,0.4,0,0,21.1,3.9,7.4,35.7,0,0
"972",2001-10-23,0,19.7,0,39.9,11.4,46.1,23.9,85.4,0,31.7,62.1,0,17.5,49,95.3,40.6,0,8,4.3,31.3,0,0,14.7,32.1,0,0,0.5,11.2,18.8999996185303
"973",2001-10-30,30.2,25.5,10.4,2.9,0.4,14.4,0.8,0.1,0,49.1,87,3.8,9.9,53,54.5,57.6,0,6.5,29.9,43.8,0,0,44.1,20.6,0,0,17.5,36.6,40.1999998092652
"974",2001-11-06,1.9,96.9,0,0,12.5,25.1,0,2.9,36.9,22.5,10.7,0,57.8,67.7,60.6,18.7,0,9.3,13.7,39.9,0,0,5.5,58.2,0,1,1.3,2.9,28.3000001907349
"975",2001-11-13,4.9,15.9,0,10.2,3.5,21.6,0.2,4.5,0,17.7,34.6,9,10.3,88.4,21.7,1.1,0,1,57.5,79.2,12.2,0,0,1.8,0,0,3.9,54.4,17.2000007629395
"976",2001-11-20,8.7,27.3,0,3.6,13.6,37.7,5.6,41.7,0.1,4.5,8.3,0,12,37.2,10.1,25,0,3.6,8.7,40.9,18.5,0,0,9.2,0,3.1,5.1,77.8,16.5
"977",2001-11-27,0,4.6,0,19.1,21.4,3.2,3.1,1.6,0,31.2,8.8,0,6.9,12.5,17.8,75.1,0,0.3,16.2,1,5.8,51.4,0,2.2,0,0,29.3,0,26.699999332428
"978",2001-12-04,1.5,43.5,2.4,0,0.1,0,0,2.5,0,0,12,0,28.5,11.9,0,0,0,0,0,5.3,0.3,4.8,24.5,0,0,0,0,6.3,42.4999990463257
"979",2001-12-11,8.1,22.4,3.8,0.6,0,0,0,0.2,0,0,1.2,6.9,0,2.6,0,0,0,0.7,0.1,9.2,0,0,4.5,0,0,0,0,5.1,32.2000001668929
"980",2001-12-18,33,2.2,81.7,0.1,0,0,0,0,0,16.3,12.9,54.8,0,8.3,0.7,0,0,0,22.3,5.8,0,22.9,39.3,0,0,0,0,39.4,52.2999997138977
"981",2001-12-25,0,44.1,40,0,0,0,0,0,0,0,7.7,37.7,0,0,0,0,0,0,0,0,0,23.9,106.2,0,0,0,0,28.4,46.0999999046325
"982",2002-01-01,2.2,62.5,65.5,1.6,112.5,63.4,50.6,13.7,0,11.9,60.1,8.8,153,96.1,13.4,30.5,0,0,30.7,14.7,39.7,67.5,22.2,39.3,0,0,16.1,23.5,64.6000008583069
"983",2002-01-08,22.2,15,94.2,0,0,0,0,0,0,0,27.3,99.6,0,4.2,0,0,0,5.2,0,5.8,0,126.4,25.4,0,0,0,0,35.3,42.6999998092651
"984",2002-01-15,4.6,7.2,54.6,0,0,0,0,0,0,0,1.4,50.7,0,0,0,0,0,0,0,14,0,19.7,21.2,0,0,0,0,17.4,53.7000007629394
"985",2002-01-22,38.7,74.8,82.8,0,0,14.9,10,0,0,0.8,18.3,144.5,0,30,0,0,0,0,0.7,1,0,40.3,89.3,0,0,0,0,77.3,34.5999999046326
"986",2002-01-29,0,1.4,63.9,0,0,0,0,0,0,0,0,57.7,0,0,0,0,0,0,0,0,0,1.9,35.4,0,0,0,0,1.1,34.4999992847443
"987",2002-02-05,0,15.6,80.5,0,8,0,0,0,0,12,4.2,16.2,0,0,0,0,0,0,1.2,0,0,44.8,69.2,0,0,0,0,0,36.9000006914139
